id,v_title,ply_lst_title,tags,categ_id,v_pub_dt,vws,lks,dslks,cmnts,duration,ply_id
YsjwMs-_pC8,تحليل عمرو أديب للسيناريوهات المحتملة لحادث إنفجار المعهد القومي للأورام,الحكاية,"مسلسلات,أفلام,برامج,مشاهير,نجوم,فن,إم بي سي,ترفيهي,شاهد,حصريآ,شاشة MBC.net,ShahidVOD,Shahid.Net,MBC,Shahid الحكاية,MBCMASR,عمرو اديب,talkshow",24,2019-08-05T20:28:44.000Z,12921,85,30,15,PT6M8S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
7qZaShakwDY,تعليق عمرو أديب على حادث إنفجار معهد الاورام,الحكاية,"مسلسلات,أفلام,برامج,مشاهير,نجوم,فن,إم بي سي,ترفيهي,شاهد,حصريآ,شاشة MBC.net,ShahidVOD,Shahid.Net,MBC,Shahid الحكاية,MBCMASR,عمرو اديب,talkshow",24,2019-08-05T20:22:35.000Z,33298,302,186,95,PT6M21S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
dRjiHchPGJI,سعد الدين الهلالي : جمهور الفقهاء أكد بأن الأضحية ليست واجبة,الحكاية,,1,2019-08-04T21:48:19.000Z,2311,18,8,5,PT3M58S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
Z64PLRcEdRE,"طفل مصري يطلب بيتزا ""بالخطأ"" من الشرطة الأمريكية.. والضباط يحضرون طلبه",الحكاية,,1,2019-08-04T21:37:52.000Z,35129,942,75,140,PT2M35S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
I0lOlIE4MjI,رئيسة شرطة نيوزيلندا تلبي دعوة الملك سلمان لأداء فريضة الحج,الحكاية,,1,2019-08-04T21:15:34.000Z,3000,36,7,13,PT8M57S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
7mbaOHqgUHI,مدير مكتب العربية الحدث في السودان يكشف تفاصيل اتفاقية وثيقة الإعلان الدستوري في السودان,الحكاية,,1,2019-08-04T20:51:34.000Z,6684,27,13,3,PT6M59S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
qF7Ix3s0vLk,المفكر الإسلامي ثروت الخرباوي يكشف وقائع فساد واختلاسات داخل الإخوان,الحكاية,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-07-26T23:44:00.000Z,1558,6,9,8,PT5M43S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
7xUArIwYMU0,ثروت الخرباوي: شباب الإخوان والقيادات تحدثوا عن اختلاسات مالية داخل الجماعة,الحكاية,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-07-26T23:34:27.000Z,4855,37,6,6,PT6M39S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
wP7sxhlg5uY,التحقيق مع المتحدثة باسم أكرم إمام بسبب تغريدات قديمة لها.. عمرو اديب: آدي ديمقراطية أوردغان!,الحكاية,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T01:10:55.000Z,1225,13,8,17,PT2M3S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
cyxdVQw6edA,رئيس هيئة الأرصاد يكشف توقعات الطقس وموعد انكسار الموجة الحارة,الحكاية,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:59:58.000Z,1605,7,3,2,PT2M30S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
e-RgGSRaPdw,أثرياء أمريكيون يدعون لفرض ضرائب إضافية على ثرواتهم.. عمرو اديب: خبر غريب جدا,الحكاية,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:50:36.000Z,1744,21,3,1,PT1M47S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
0cY74SPOGjU,الأولى من نوعها.. موجة طقس حارة تضرب أوروبا وتتسبب في وفيات,الحكاية,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:41:41.000Z,1810,21,3,6,PT4M55S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
6G79mULu9kU,"ضمن حملة 2 كفاية.. ""مسرح الشارع""  يصل محطاته الأخيرة في البحيرة",الحكاية,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:33:28.000Z,813,9,0,3,PT2M38S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
Za_TGWZfxWY,عمرو أديب يعزي أحمد حسام ميدو في وفاة والده,الحكاية,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:20:42.000Z,1459,16,3,3,PT1M30S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
kznJ2lZQhMg,مقال على فورين بوليسي يرد على الإخواني يحيى حامد: الاقتصاد المصري لا يتداعى بل يزدهر,الحكاية,"MBC,فن,MBC Group,ام بي سي مصر,الحكاية,#الحكاية,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,عمرو اديب,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-06-29T00:12:51.000Z,647,17,4,5,PT6M43S,PL4UpjxLgAyAUzbcUEvFNBeTPqwoWgUWby
-Ymls5YEz8g,للدكتور محمد أبو الغيط طريقته الخاصة لعدم زيادة وزنه في الأعياد...تعرف عليها,من القلب للقلب,"محمد,ابو الغيط,رجيم,تخسيس,اكل,العيد,الاضحى,ايمان,رياض,من القلب للقلب",22,2019-08-05T14:42:25.000Z,705,10,1,1,PT1M32S,PL4UpjxLgAyAWHj2h4bhLQsQ5CE-WMWjak
gqFQOyqPxe8,أفضل أيام الدنيا أيام العشر ..فهل أفضل من شهر رمضان؟ ولماذا؟ الشيخ أحمد المالكي يوضح,من القلب للقلب,"العشر,رمضان,ذي الحجة,صيام,فضل,عيد,الاضحى",22,2019-08-04T14:24:39.000Z,1006,32,1,6,PT2M25S,PL4UpjxLgAyAWHj2h4bhLQsQ5CE-WMWjak
Y8MmyHUkkS4,تعرف على آخر أخبار حادث انفجار #معهد_الأورام,صباحك مصري,"انفجار,معهد,الأورام,ناصر,قنبلة,المنيل,قتلى,مصابين,جرحى",25,2019-08-05T09:31:59.000Z,13481,165,21,13,PT2M34S,PL4UpjxLgAyAXZi0E5yhnS3OC558lWNYe6
1KgB516MQjY,بالتعاون مع MBC الأمل ... الجامعة الأمريكية بالقاهرة تنظم ملتقى فاب للمهتمين بالصناعة الرقمية,صباحك مصري,,22,2019-08-04T10:13:44.000Z,1071,9,3,1,PT4M46S,PL4UpjxLgAyAXZi0E5yhnS3OC558lWNYe6
bL8X_0becho,التضامن تصدر بيان عن تعذيب طفلة دمياط ...و جد الطفلة يروي التفاصيل,صباحك مصري,"تعذيب,طفلة,دمياط,التضامن,حقوق,الطفل",22,2019-08-04T09:58:02.000Z,6799,133,8,21,PT13M41S,PL4UpjxLgAyAXZi0E5yhnS3OC558lWNYe6
2iNImU0hBlQ,العثور على جثة داخل فيلا مملوكة للنني.. والأمن: حاول سرقة كابلات نحاسية فصعقه التيار الكهربي,صباحك مصري,"MBC,فن,MBC Group,ام بي سي مصر,صباحك مصري,#صباحك_مصري,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-07-27T11:17:35.000Z,1351,18,1,4,PT42S,PL4UpjxLgAyAXZi0E5yhnS3OC558lWNYe6
tuBpw8FzO9c,وزارة الداخلية تسير قافلة طبية تجوب قرية قرقارص بأسيوط للكشف المجاني على الأهالي,صباحك مصري,"MBC,فن,MBC Group,ام بي سي مصر,صباحك مصري,#صباحك_مصري,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,امم افريقيا,منتخب مصر,#امم_افريقيا,MBC MASR,MBC Masr 2,Shahid.net,الحياة,مصر,الفن,الرياضة,اقتصادية,سياسية,أخبار,مشاهير,سوق,كواليس,درجات الحرارة",24,2019-07-27T11:14:29.000Z,551,8,3,2,PT59S,PL4UpjxLgAyAXZi0E5yhnS3OC558lWNYe6
_d-R3k0XBvM,رئيس بعثة المنتخب الوطني لشباب كرة اليد: اللاعبون يشعرون بالفخر ويحاولون الصعود إلى النهائي,الجمعة في مصر,"MBC,فن,MBC Group,الجمعة,الجمعة في مصر,ياسمين سعيد,mbc مصر,MBC.net,نجوم,#MBC_مصر,أم بي سي,رقص,اخبار,نصائح,MBC MASR,MBC Masr 2,Shahid.net",24,2019-07-26T16:56:19.000Z,603,5,0,4,PT3M39S,PL4UpjxLgAyAX30P6h0wY0r7pc6PGEtimB
jJdBmNedOHw,ميزو يكتشف حقيقة خطيرة عن سهر,شقة فيصل,,24,2019-06-12T20:26:38.000Z,67083,683,33,24,PT1M15S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
jJdBmNedOHw,ميزو يكتشف حقيقة خطيرة عن سهر,,,24,2019-06-12T20:26:38.000Z,67083,683,33,24,PT1M15S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
OyN6nm4KAMg,لما مراتك تقفشك بتكلم واحدة غيرها,شقة فيصل,,1,2019-06-03T22:56:34.000Z,125258,1733,45,25,PT56S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
OyN6nm4KAMg,لما مراتك تقفشك بتكلم واحدة غيرها,,,1,2019-06-03T22:56:34.000Z,125258,1733,45,25,PT56S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
9mD6TxtGSVo,أكتر موقف محرج ممكن يتعرض ليه أي شاب!,شقة فيصل,,24,2019-06-03T03:35:16.000Z,85630,1341,36,45,PT56S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
9mD6TxtGSVo,أكتر موقف محرج ممكن يتعرض ليه أي شاب!,,,24,2019-06-03T03:35:16.000Z,85630,1341,36,45,PT56S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
sDpGVOQ6HM0,صاحبك اللي دايماً بيجيب أخبار مش حلوه,شقة فيصل,,1,2019-06-01T01:10:56.000Z,30188,236,18,5,PT2M9S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
sDpGVOQ6HM0,صاحبك اللي دايماً بيجيب أخبار مش حلوه,,,1,2019-06-01T01:10:56.000Z,30188,236,18,5,PT2M9S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
8pOzXHhpc90,قبل ما تتجوز على مراتك شوف الفيديو ده,شقة فيصل,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة
TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA",24,2019-05-30T01:00:14.000Z,44113,379,20,18,PT1M4S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
8pOzXHhpc90,قبل ما تتجوز على مراتك شوف الفيديو ده,,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة
TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA",24,2019-05-30T01:00:14.000Z,44113,379,20,18,PT1M4S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
eVIvQ1ac3Xs,منشن لصاحبك الفوتوجرافر اللي دايماً بيصورك,شقة فيصل,,1,2019-05-29T01:44:24.000Z,30329,316,8,19,PT1M12S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
eVIvQ1ac3Xs,منشن لصاحبك الفوتوجرافر اللي دايماً بيصورك,,,1,2019-05-29T01:44:24.000Z,30329,316,8,19,PT1M12S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
-OUiq21tzRo,لما صاحبك يقرر يشهرك على الفيسبوك,شقة فيصل,,1,2019-05-28T01:25:06.000Z,38898,517,17,16,PT46S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
-OUiq21tzRo,لما صاحبك يقرر يشهرك على الفيسبوك,,,1,2019-05-28T01:25:06.000Z,38898,517,17,16,PT46S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
1yAUwNxUdps,لما صاحبك يكون ضيف تقيل.. اعمل زي ميزو,شقة فيصل,,24,2019-05-26T02:00:41.000Z,34143,424,27,34,PT42S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
1yAUwNxUdps,لما صاحبك يكون ضيف تقيل.. اعمل زي ميزو,,,24,2019-05-26T02:00:41.000Z,34143,424,27,34,PT42S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
pdlHUMFpfJM,#شقة_فيصل | القلب الميت في حضور الصحاب,شقة فيصل,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA,MBCBOLLYWOOD",24,2019-05-25T00:25:39.000Z,36705,317,17,4,PT39S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
pdlHUMFpfJM,#شقة_فيصل | القلب الميت في حضور الصحاب,,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA,MBCBOLLYWOOD",24,2019-05-25T00:25:39.000Z,36705,317,17,4,PT39S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
8TVE5VHmRcU,لما أخوكي يحاسبك على دوشة ولادك في بيت العيلة,شقة فيصل,,24,2019-05-23T00:34:11.000Z,21271,109,12,7,PT44S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
8TVE5VHmRcU,لما أخوكي يحاسبك على دوشة ولادك في بيت العيلة,,,24,2019-05-23T00:34:11.000Z,21271,109,12,7,PT44S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
nFahzEtluT8,"10 آلاف شير.. ومش هبخل كمان ""15 ألف شير""",شقة فيصل,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA,MBCBOLLYWOOD",1,2019-05-21T23:06:11.000Z,21232,177,15,9,PT47S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
nFahzEtluT8,"10 آلاف شير.. ومش هبخل كمان ""15 ألف شير""",,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA,MBCBOLLYWOOD",1,2019-05-21T23:06:11.000Z,21232,177,15,9,PT47S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
LmfUP9YK79M,لما الكراش يخليكي وسيطة بينه وبين اللي بيحبها,شقة فيصل,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA,MBCBOLLYWOOD",1,2019-05-21T00:20:50.000Z,39963,417,15,13,PT1M4S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
LmfUP9YK79M,لما الكراش يخليكي وسيطة بينه وبين اللي بيحبها,,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA,MBCBOLLYWOOD",1,2019-05-21T00:20:50.000Z,39963,417,15,13,PT1M4S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
cdUj2bcj-p0,الأغنية اللي هتصنع نجومية ميزو القناص,شقة فيصل,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA,MBCBOLLYWOOD",1,2019-05-21T00:09:23.000Z,491735,6514,253,372,PT3M32S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
cdUj2bcj-p0,الأغنية اللي هتصنع نجومية ميزو القناص,,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA,MBCBOLLYWOOD",1,2019-05-21T00:09:23.000Z,491739,6514,253,372,PT3M32S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
_zv50N50Uhg,"مش هننساكم في رمضان.. برج الجوزاء ""كل سنة وأنتوا طيبين""",شقة فيصل,,24,2019-05-18T22:42:15.000Z,22430,174,9,6,PT57S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
_zv50N50Uhg,"مش هننساكم في رمضان.. برج الجوزاء ""كل سنة وأنتوا طيبين""",,,24,2019-05-18T22:42:15.000Z,22431,174,9,6,PT57S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
G_S60q1Ewhs,لما تبص لنص الكوباية المليان.. وصاحبك يجاريك في الكلام,شقة فيصل,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA,MBCBOLLYWOOD",24,2019-05-17T23:26:03.000Z,18606,128,9,8,PT49S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
G_S60q1Ewhs,لما تبص لنص الكوباية المليان.. وصاحبك يجاريك في الكلام,,"كريم,محمود عبد العزيز,أيتن عامر,صلاح عبد الله,مسلسلات,افلام,حصري,حصريآ,حلقات,كاملة,مصر,ام بي سي مصر,أكشن,جرائم,مغامرات,مباحث,ضابط,جريمة,قتل,غموض,زي الشمس,فكرة بمليون جنيه,شقة فيصل,رامز في الشلال,ولد الغلابة TV,MBC,MBC1,#MBC1,#MBC,SHAHID,#SHAHID,SHAHID.NET,MBC4,MBC MASR,MBC IRAQ,MBC DRAMA,MBCBOLLYWOOD",24,2019-05-17T23:26:03.000Z,18606,128,9,8,PT49S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
l8SCobGF1g4,لما الأنتيم يشتغل معاك.. منشن لصاحبك,شقة فيصل,,24,2019-05-15T22:54:42.000Z,11485,104,4,1,PT44S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
l8SCobGF1g4,لما الأنتيم يشتغل معاك.. منشن لصاحبك,,,24,2019-05-15T22:54:42.000Z,11485,104,4,1,PT44S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
-LbySDPzxmg,جدعنة الصحاب.. تمساح يقف جنب صاحب العمر,شقة فيصل,"فيصل,الهرم,شقة,شارع,كريم عبد العزيز,كريم",1,2019-05-14T23:28:38.000Z,12293,110,3,10,PT1M3S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
-LbySDPzxmg,جدعنة الصحاب.. تمساح يقف جنب صاحب العمر,,"فيصل,الهرم,شقة,شارع,كريم عبد العزيز,كريم",1,2019-05-14T23:28:38.000Z,12293,110,3,10,PT1M3S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
1WlQq3HHngU,أنا مبقتش زعلان منك.. بس كنت عايزك تستنى شوية,شقة فيصل,"كريم عبد العزيز,شقة فيصل,فيصل,الهرم,الطلبية,نسرين,شارع,منطقة",1,2019-05-13T23:42:39.000Z,39152,491,9,37,PT1M4S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
1WlQq3HHngU,أنا مبقتش زعلان منك.. بس كنت عايزك تستنى شوية,,"كريم عبد العزيز,شقة فيصل,فيصل,الهرم,الطلبية,نسرين,شارع,منطقة",1,2019-05-13T23:42:39.000Z,39152,491,9,37,PT1M4S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
8m8gITd9oCo,ميزو القناص.. أغنية صيتي سمع,شقة فيصل,,24,2019-05-11T23:32:10.000Z,156552,2279,75,115,PT4M32S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
8m8gITd9oCo,ميزو القناص.. أغنية صيتي سمع,,,24,2019-05-11T23:32:10.000Z,156552,2279,75,115,PT4M32S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
04Bl7zE1Zdk,لما يكون عندك مذاكرة وتقرري تدخلي في مناقشة عائلية,شقة فيصل,,24,2019-05-10T23:09:55.000Z,64368,463,24,17,PT27S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
04Bl7zE1Zdk,لما يكون عندك مذاكرة وتقرري تدخلي في مناقشة عائلية,,,24,2019-05-10T23:09:55.000Z,64368,463,24,17,PT27S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
Xn6KgRfOH5Y,ميزو ينقذ فتاة من السرقة,شقة فيصل,,24,2019-05-10T01:45:57.000Z,40217,300,12,10,PT57S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
Xn6KgRfOH5Y,ميزو ينقذ فتاة من السرقة,,,24,2019-05-10T01:45:57.000Z,40218,300,12,10,PT57S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
FH-M2v_sHWM,لما الكراش يستجدع مع واحدة غيرك وينقذ حياتها,شقة فيصل,,24,2019-05-10T01:45:55.000Z,48390,495,15,9,PT1M17S,PL4UpjxLgAyAUpYCnWYNdIu2C5Bv-RkeEP
